Development_Name,Borough,Account_Name,Location,Funding_Source,AMP_Number,Vendor_Name,UMIS_BILL_ID,Revenue_Month,Service_Start_Date,DATE,Number_of_days,Meter_Number,Estimated,Current_Charges,Rate_Class,Bill_Analyzed,Consumption_Therms,ES_Commodity,Underlying_Utility,STATION,NAME,LATITUDE,LONGITUDE,PRCP,SNOW,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
HUNTS POINT AVENUE REHAB,BRONX,HUNTS POINT AVENUE REHAB,BLD 05,FEDERAL,NY005015300P,EAST COAST POWER & GAS,8048691,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,216.69,,Yes,535.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
HUNTS POINT AVENUE REHAB,BRONX,HUNTS POINT AVENUE REHAB,BLD 02,FEDERAL,NY005015300P,EAST COAST POWER & GAS,8048690,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,250.32,,Yes,618.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
HOE AVENUE-EAST 173RD STREET,BRONX,HOE AVENUE-EAST 173RD STREET,BLD 01,FEDERAL,NY005015300P,EAST COAST POWER & GAS,8048625,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,,0.0,,Yes,0.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
HOE AVENUE-EAST 173RD STREET,BRONX,HOE AVENUE-EAST 173RD STREET,BLD 01,FEDERAL,NY005015300P,EAST COAST POWER & GAS,8048624,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,763.49,,Yes,1885.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
HIGHBRIDGE GARDENS,BRONX,HIGHBRIDGE GARDENS,BLD 06,FEDERAL,NY005000780P,EAST COAST POWER & GAS,8048686,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,,0.0,,Yes,0.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
HARRISON AVENUE REHAB (GROUP B),BRONX,HARRISON AVENUE REHAB (GROUP B),BLD 04,FEDERAL,NY005013410P,EAST COAST POWER & GAS,8048665,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,360.89,,Yes,891.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
HARRISON AVENUE REHAB (GROUP B),BRONX,HARRISON AVENUE REHAB (GROUP B),BLD 03,FEDERAL,NY005013410P,EAST COAST POWER & GAS,8048664,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,957.11,,Yes,2363.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
HARRISON AVENUE REHAB (GROUP B),BRONX,HARRISON AVENUE REHAB (GROUP B),BLD 01,FEDERAL,NY005013410P,EAST COAST POWER & GAS,8048662,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,,0.0,,Yes,0.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
HARRISON AVENUE REHAB (GROUP B),BRONX,HARRISON AVENUE REHAB (GROUP B),BLD 02,FEDERAL,NY005013410P,EAST COAST POWER & GAS,8048661,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,,0.0,,Yes,0.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
HARRISON AVENUE REHAB (GROUP A),BRONX,HARRISON AVENUE REHAB (GROUP A),BLD 01,FEDERAL,NY005013410P,EAST COAST POWER & GAS,8048663,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,455.26,,Yes,1124.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
GUN HILL,BRONX,GUN HILL,BLD 06,FEDERAL,NY005010470P,EAST COAST POWER & GAS,8048680,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,11996.85,,Yes,29619.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
GLEBE AVENUE-WESTCHESTER AVENUE,BRONX,GLEBE AVENUE-WESTCHESTER AVENUE,BLD 01,FEDERAL,NY005010670P,EAST COAST POWER & GAS,8048633,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,741.22,,Yes,1830.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
GLEBE AVENUE-WESTCHESTER AVENUE,BRONX,GLEBE AVENUE-WESTCHESTER AVENUE,BLD 01,FEDERAL,NY005010670P,EAST COAST POWER & GAS,8048632,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,,0.0,,Yes,0.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
FOREST,BRONX,FOREST,BLD 01,FEDERAL,NY005000590P,EAST COAST POWER & GAS,8048623,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,17050.93,,Yes,42097.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
EASTCHESTER GARDENS,BRONX,EASTCHESTER GARDENS,BLD 03,FEDERAL,NY005010340P,EAST COAST POWER & GAS,8048666,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,4034.99,,Yes,9962.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
EAST 180TH STREET-MONTEREY AVENUE,BRONX,EAST 180TH STREET-MONTEREY AVENUE,BLD 01,FEDERAL,NY005012270P,EAST COAST POWER & GAS,8048620,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,,0.0,,Yes,0.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
1010 EAST 178TH STREET,BRONX,EAST 178TH STREET,BLD 01,FEDERAL,NY005011330P,EAST COAST POWER & GAS,8048619,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,7508.2,,Yes,18537.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 07,FEDERAL,NY005015300P,EAST COAST POWER & GAS,8048608,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,314.71,,Yes,777.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 06,FEDERAL,NY005015300P,EAST COAST POWER & GAS,8048607,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,621.33,,Yes,1534.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 04,FEDERAL,NY005015300P,EAST COAST POWER & GAS,8048606,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,243.83,,Yes,602.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 02,FEDERAL,NY005015300P,EAST COAST POWER & GAS,8048605,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,1040.55,,Yes,2569.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,FEDERAL,NY005015300P,EAST COAST POWER & GAS,8048599,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,299.33,,Yes,739.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 05,FEDERAL,NY005015300P,EAST COAST POWER & GAS,8048597,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,166.87,,Yes,412.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 04,FEDERAL,NY005015300P,EAST COAST POWER & GAS,8048596,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,364.94,,Yes,901.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 03,FEDERAL,NY005015300P,EAST COAST POWER & GAS,8048595,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,383.98,,Yes,948.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 02,FEDERAL,NY005015300P,EAST COAST POWER & GAS,8048594,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,321.6,,Yes,794.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
EAST 152ND STREET-COURTLANDT AVENUE,BRONX,EAST 152ND STREET-COURTLANDT AVENUE,BLD 02,FEDERAL,NY005010280P,EAST COAST POWER & GAS,8048642,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,3356.97,,Yes,8288.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
EAGLE AVENUE-EAST 163RD STREET,BRONX,EAGLE AVENUE-EAST 163RD STREET,BLD 01,FEDERAL,NY005000590P,EAST COAST POWER & GAS,8048589,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,,0.0,,Yes,0.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
EAGLE AVENUE-EAST 163RD STREET,BRONX,EAGLE AVENUE-EAST 163RD STREET,BLD 01,FEDERAL,NY005000590P,EAST COAST POWER & GAS,8048588,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,506.3,,Yes,1250.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
DAVIDSON,BRONX,DAVIDSON,BLD 01,FEDERAL,NY005013420P,EAST COAST POWER & GAS,8048622,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,3298.64,,Yes,8144.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
COLLEGE AVENUE-EAST 165TH STREET,BRONX,COLLEGE AVENUE-EAST 165TH STREET,BLD 01,FEDERAL,NY005013080P,EAST COAST POWER & GAS,8048591,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,,0.0,,Yes,0.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
COLLEGE AVENUE-EAST 165TH STREET,BRONX,COLLEGE AVENUE-EAST 165TH STREET,BLD 01,FEDERAL,NY005013080P,EAST COAST POWER & GAS,8200724,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,440.69,,Yes,1088.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,BLD 15,FEDERAL,NY005012800P,EAST COAST POWER & GAS,8048636,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,2466.69,,Yes,6090.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,BLD 42,FEDERAL,NY005012800P,EAST COAST POWER & GAS,8048631,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,1251.98,,Yes,3091.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,BLD 25,FEDERAL,NY005012800P,EAST COAST POWER & GAS,8048630,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,1547.25,,Yes,3820.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
CLAREMONT REHAB (GROUP 5),BRONX,CLAREMONT REHAB (GROUP 5),BLD 02,FEDERAL,NY005013080P,EAST COAST POWER & GAS,8048710,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,638.75,,Yes,1577.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
CLAREMONT REHAB (GROUP 5),BRONX,CLAREMONT REHAB (GROUP 5),BLD 03,FEDERAL,NY005013080P,EAST COAST POWER & GAS,8048709,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,479.97,,Yes,1185.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
CLAREMONT REHAB (GROUP 5),BRONX,CLAREMONT REHAB (GROUP 5),BLD 01,FEDERAL,NY005013080P,EAST COAST POWER & GAS,8048655,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,742.84,,Yes,1834.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
CLAREMONT REHAB (GROUP 4),BRONX,CLAREMONT REHAB (GROUP 4),BLD 01,FEDERAL,NY005013080P,EAST COAST POWER & GAS,8048718,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,185.5,,Yes,458.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
CLAREMONT REHAB (GROUP 4),BRONX,CLAREMONT REHAB (GROUP 4),BLD 03,FEDERAL,NY005013080P,EAST COAST POWER & GAS,8048717,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,86.28,,Yes,213.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
CLAREMONT REHAB (GROUP 4),BRONX,CLAREMONT REHAB (GROUP 4),BLD 04,FEDERAL,NY005013080P,EAST COAST POWER & GAS,8048716,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,125.96,,Yes,311.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
CLAREMONT REHAB (GROUP 4),BRONX,CLAREMONT REHAB (GROUP 4),BLD 07,FEDERAL,NY005013080P,EAST COAST POWER & GAS,8048715,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,159.59,,Yes,394.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
CLAREMONT REHAB (GROUP 4),BRONX,CLAREMONT REHAB (GROUP 4),BLD 05,FEDERAL,NY005013080P,EAST COAST POWER & GAS,8048713,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,520.47,,Yes,1285.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
CLAREMONT REHAB (GROUP 4),BRONX,CLAREMONT REHAB (GROUP 4),BLD 06,FEDERAL,NY005013080P,EAST COAST POWER & GAS,8048712,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,152.7,,Yes,377.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
CLAREMONT REHAB (GROUP 4),BRONX,CLAREMONT REHAB (GROUP 4),BLD 02,FEDERAL,NY005013080P,EAST COAST POWER & GAS,8048706,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,81.01,,Yes,200.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
CLAREMONT REHAB (GROUP 4),BRONX,CLAREMONT REHAB (GROUP 4),BLD 09,FEDERAL,NY005013080P,EAST COAST POWER & GAS,8048653,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,110.58,,Yes,273.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
CLAREMONT REHAB (GROUP 3),BRONX,CLAREMONT REHAB (GROUP 3),BLD 03,FEDERAL,NY005013080P,EAST COAST POWER & GAS,8048652,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,150.68,,Yes,372.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
CLAREMONT REHAB (GROUP 3),BRONX,CLAREMONT REHAB (GROUP 3),BLD 02,FEDERAL,NY005013080P,EAST COAST POWER & GAS,8048650,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,241.81,,Yes,597.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
CLAREMONT REHAB (GROUP 3),BRONX,CLAREMONT REHAB (GROUP 3),BLD 05,FEDERAL,NY005013080P,EAST COAST POWER & GAS,8048647,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,129.21,,Yes,319.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
CLAREMONT REHAB (GROUP 2),BRONX,CLAREMONT REHAB (GROUP 2),BLD 06,FEDERAL,NY005013080P,EAST COAST POWER & GAS,8048711,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,148.65,,Yes,367.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
CLAREMONT REHAB (GROUP 2),BRONX,CLAREMONT REHAB (GROUP 2),BLD 03,FEDERAL,NY005013080P,EAST COAST POWER & GAS,8048708,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,201.31,,Yes,497.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
CLAREMONT REHAB (GROUP 2),BRONX,CLAREMONT REHAB (GROUP 2),BLD 02,FEDERAL,NY005013080P,EAST COAST POWER & GAS,8048707,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,170.12,,Yes,420.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
CLAREMONT REHAB (GROUP 2),BRONX,CLAREMONT REHAB (GROUP 2),BLD 01,FEDERAL,NY005013080P,EAST COAST POWER & GAS,8519999,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,309.05,,Yes,763.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
CLAREMONT PARKWAY-FRANKLIN AVENUE,BRONX,CLAREMONT PARKWAY-FRANKLIN AVENUE,BLD 02,FEDERAL,NY005013420P,EAST COAST POWER & GAS,8048645,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,487.26,,Yes,1203.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
CLAREMONT PARKWAY-FRANKLIN AVENUE,BRONX,CLAREMONT PARKWAY-FRANKLIN AVENUE,BLD 01,FEDERAL,NY005013420P,EAST COAST POWER & GAS,8048644,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,361.7,,Yes,893.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
CASTLE HILL,BRONX,CASTLE HILL,BLD 04,MIXED FINANCE/LLC1,NY005020800P,EAST COAST POWER & GAS,8362788,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,67824.59,,Yes,167452.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
BUTLER,BRONX,BUTLER,BLD 03,FEDERAL,NY005001130P,EAST COAST POWER & GAS,8048683,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,3901.74,,Yes,9633.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
BRYANT AVENUE-EAST 174TH STREET,BRONX,BRYANT AVENUE-EAST 174TH STREET,BLD 01,FEDERAL,NY005015300P,EAST COAST POWER & GAS,8048598,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,757.02,,Yes,1869.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
BRONX RIVER ADDITION,BRONX,BRONX RIVER/BRONX RIVER ADDITION,BRONX RIVER BLD 07,FEDERAL,NY005010320P,EAST COAST POWER & GAS,8048609,2019-07-01,2019-06-24,2019-07-23,29.0,395416121205000-9.2%,N,1414.82,,Yes,3493.06,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
BRONX RIVER,BRONX,BRONX RIVER/BRONX RIVER ADDITION,BRONX RIVER BLD 07,FEDERAL,NY005010320P,EAST COAST POWER & GAS,8048609,2019-07-01,2019-06-24,2019-07-23,29.0,395416121205000-90.8%,N,13963.7,,Yes,34474.94,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
BOYNTON AVENUE REHAB,BRONX,BOYNTON AVENUE REHAB,BLD 03,FEDERAL,NY005010320P,EAST COAST POWER & GAS,8048721,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,97.62,,Yes,241.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
BOYNTON AVENUE REHAB,BRONX,BOYNTON AVENUE REHAB,BLD 01,FEDERAL,NY005010320P,EAST COAST POWER & GAS,8048720,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,129.61,,Yes,320.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
BOYNTON AVENUE REHAB,BRONX,BOYNTON AVENUE REHAB,BLD 02,FEDERAL,NY005010320P,EAST COAST POWER & GAS,8048719,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,126.37,,Yes,312.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
BOSTON SECOR,BRONX,BOSTON SECOR,BLD 01,FEDERAL,NY005011380P,EAST COAST POWER & GAS,8048682,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,7924.19,,Yes,19564.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
BOSTON ROAD PLAZA,BRONX,BOSTON ROAD PLAZA,,FEDERAL,NY005010390P,EAST COAST POWER & GAS,8519998,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,1742.48,,Yes,4302.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
BOSTON ROAD PLAZA,BRONX,BOSTON ROAD PLAZA,BLD 02 - Community Center,FEDERAL,NY005010390P,EAST COAST POWER & GAS,8048677,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,43.74,,Yes,108.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
BAYCHESTER,BRONX,BAYCHESTER,BLD 02,MIXED FINANCE/LLC2,NY005021260P,EAST COAST POWER & GAS,8048684,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,,0.0,,Yes,0.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
BAILEY AVENUE-WEST 193RD STREET,BRONX,BAILEY AVENUE-WEST 193RD STREET,BLD 01,FEDERAL,NY005012020P,EAST COAST POWER & GAS,8048592,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,N,4442.47,,Yes,10968.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
ADAMS,BRONX,ADAMS,BLD 04,FEDERAL,NY005001180P,EAST COAST POWER & GAS,8048641,2019-07-01,2019-06-24,2019-07-23,29.0,3.95E+14,,0.0,,Yes,0.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,2.3,,,,,
WEST TREMONT AVENUE-SEDGWICK AVENUE AREA,BRONX,WEST TREMONT AVENUE-SEDGWICK AVENUE AREA,BLD 01,FEDERAL,NY005010450P,CONSOLIDATED EDISON COMPANY OF NY,7990893,2019-07-01,2019-06-24,2019-07-24,30.0,3591930,Y,942.78,TRMDH,Yes,1326.65,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.25,,,,,
WEST TREMONT AVENUE-SEDGWICK AVENUE AREA,BRONX,WEST TREMONT AVENUE-SEDGWICK AVENUE AREA,BLD 01,FEDERAL,NY005010450P,CONSOLIDATED EDISON COMPANY OF NY,7990893,2019-07-01,2019-06-24,2019-07-24,30.0,3591924,Y,934.75,TRMDH,Yes,1315.35,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.25,,,,,
WEST FARMS SQUARE CONVENTIONAL,BRONX,WEST FARMS SQUARE CONVENTIONAL,BLD 02,FEDERAL,NY005015310P,CONSOLIDATED EDISON COMPANY OF NY,7991018,2019-07-01,2019-06-24,2019-07-24,30.0,3267461,N,528.97,TRMDH,Yes,702.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.25,,,,,
